id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url
56,S3,11850000,11850000,593926,2024-11-05,"VENDO ,RESIDENCIA AMUEBLADA, FRACCIONAMIENTO DOLORES RESIDENCIAL PACHUCA HGO",250,460,47400.0,25760.869565217392,2023-04-20,438,14,2024-07-03,Casa,Venta,1,5,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-992a025d3996-5441-cbe9dd20-a68c-32d9
57,S3,11850000,11850000,593926,2024-11-05,Venta Casa residencial de lujo y amueblada Fracc Dolores,460,460,25760.869565217392,25760.869565217392,2022-12-16,562,18,2024-07-03,Casa,Venta,1,4,5,0,5.0,No,fraccionamiento,residencial dolores,pachuca de soto,hidalgo,residencial dolores,42084.0,"Fraccionamiento Residencial Dolores, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-31bce02009dc-f66-2d7fe19f-9172-34e2
58,S3,11800000,11800000,591420,2024-11-05,"Se vende casa en fraccionamiento La Moraleja, Pachuca de Soto, Hgo.",550,550,21454.545454545456,21454.545454545456,2023-04-24,434,14,2024-07-03,Casa,Venta,1,6,6,0,6.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b3ddfe0b3866-bec8-cea8e777-a0ea-3548
59,S3,11750000,11750000,588914,2024-11-05,Se vende Casa Fraccionamiento Dolores Pachuca,250,460,47000.0,25543.478260869564,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,fraccionamiento,exhacienda la luz,pachuca de soto,hidalgo,ex-hacienda la luz,42084.0,"Fraccionamiento Exhacienda La Luz, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-283960e938bc-b1e6-c8898e19-b899-39be
60,S3,10800000,10800000,541299,2024-11-05,CASA EN PREVENTA PACHUCA ZONA PLATEADA,680,680,15882.35294117647,15882.35294117647,2023-06-10,388,12,2024-07-03,Casa,Venta,1,4,5,0,5.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ff88606cdd03-d221-db9b8397-a8d5-3a24
61,S3,10500000,10500000,526263,2024-11-05,"Casa en Venta Amplia 5 Recamaras Baño Comp, Acabados Lujo Zona Plateada Pachuca",200,570,52500.0,18421.052631578947,2023-04-24,434,14,2024-07-03,Casa,Venta,0,5,5,0,5.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-89b84c0356a6-b20f-8a95f4b-a9df-3762
62,S3,10500000,10500000,526263,2024-11-05,"Sobria y elegante casa con mucha madera, excelente ubicacion en privada,",205,400,51219.51219512195,26250.0,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,colonial,pachuca de soto,hidalgo,colonial,42064.0,"Colonial, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3fefea7c209a-aa5a-66e9d91a-832e-485e
63,S3,10500000,10500000,526263,2024-11-05,"Casa en Venta, Zona Plateada, Pachuca de Soto",324,524,32407.40740740741,20038.1679389313,2023-12-04,209,6,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e1dc666e6858-ab9-cc38041d-b881-36d5
64,S3,10500000,10500000,526263,2024-11-05,VENTA O RENTA CASA RESIDENCIAL DOLORES,327,475,32110.091743119265,22105.263157894737,2023-07-11,352,11,2024-07-03,Casa,Venta,1,4,4,0,4.0,No,fraccionamiento,exhacienda la luz,pachuca de soto,hidalgo,ex-hacienda la luz,42084.0,"Fraccionamiento Exhacienda La Luz, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c0689757052a-d23f-4b5308fc-bf64-3314
65,S3,10500000,10500000,526263,2024-11-05,VENTA RESIDENCIA EN ZONA PLATEADA PACHUCA,524,524,20038.1679389313,20038.1679389313,2022-11-07,601,19,2024-07-03,Casa,Venta,1,3,4,0,4.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5c630fdcc043-74d0-f4396b6b-8937-3357
66,S3,10250000,10250000,513733,2024-11-05,Venta Casa en Residencial Dolores Amueblada Zona Plateada en Pachuca,250,460,41000.0,22282.60869565217,2023-04-24,434,14,2024-07-03,Casa,Venta,0,4,4,0,4.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-359d1bda534d-44c8-9cafc906-9aba-3183
67,S3,10000000,10000000,501203,2024-11-05,"¡¡ EN VENTA PROPIEDAD UBICADA EN CALLE CUAUTHEMOC ESQ. CALLE 12 DE OCTUBRE , COL MAESTRANZA , PACHUCA HGO",650,600,15384.615384615385,16666.666666666668,2023-09-24,279,9,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,hilaturas hidalgo,pachuca de soto,hidalgo,hilaturas hidalgo,42040.0,"Fraccionamiento Hilaturas Hidalgo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-88a4d83941f-eb72-c7d1bd44-94c7-4a92
68,S3,9970000,9970000,499699,2024-11-05,VENTA CASA RESIDENCIAL EN COLONIA PERIODISTAS PACHUCA HIDALGO,390,390,25564.102564102563,25564.102564102563,2022-11-07,601,19,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,,periodistas,pachuca de soto,hidalgo,periodistas,42060.0,"Periodistas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4f71ac671c5f-d1b-24560c46-8950-3397
69,S3,9970000,9970000,499699,2024-11-05,"Se vende casa en exclusiva Privada los Ángeles, colonia Periodistas, en Pachuca, Hidalgo.",411,391,24257.90754257908,25498.721227621485,2023-06-20,378,12,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,,periodistas,pachuca de soto,hidalgo,periodistas,42060.0,"Periodistas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f5cc22498171-956d-d705bb78-acaf-338b
70,S3,9847740,9847740,493572,2024-11-05,CASA EN VENTA VALLE DE SAN JAVIER CASA MATAMOROS,210,350,46894.0,28136.4,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-814f9adb71cf-581e-7abc6210-8845-4d7b
71,S3,9672000,9672000,484764,2024-11-05,"PRECIOSA CASA, EXCLUSIVO RESIDENCIAL!!",220,285,43963.63636363636,33936.84210526316,2023-06-21,377,12,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,,pachuca,pachuca de soto,hidalgo,san juan pachuca,42010.0,"Pachuca, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-13ffeb9f31e7-108e-93b05a29-8292-1237
72,S3,9500000,9500000,476143,2024-11-05,Casa en Venta Zona Plateada Real del Monte en Pachuca,536,400,17723.880597014926,23750.0,2023-04-24,434,14,2024-07-03,Casa,Venta,0,3,3,0,3.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-71097b1ccd96-918a-6f5e6ded-a1e5-31f5
73,S3,9400000,9400000,471131,2024-11-05,Casa Resdiencial estilo mexicano contemporáneo 6.Sec san javuer Pachuc,400,400,23500.0,23500.0,2022-12-16,562,18,2024-07-03,Casa,Venta,1,4,3,0,3.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-82211d963d2b-baeb-a278193e-b39c-3ddc
74,S3,9400000,9400000,471131,2024-11-05,CASA EN VENTA VALLE DE SAN JAVIER 6 TA. SECCION PACHUCA HGO,500,400,18800.0,23500.0,2023-09-05,298,9,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-58f7b6d19772-190-3836041b-aeb1-49d1
75,S3,9200000,9200000,461107,2024-11-05,"▪️Amplia Residencia en Col. Carlos Rovirosa, a pocos metros de la Carretera México- Pachuca, a un costado de la Procuraduría General.",747,515,12315.930388219544,17864.077669902912,2024-01-02,181,6,2024-07-03,Casa,Venta,1,6,3,0,3.0,No,,carlos rovirosa,pachuca de soto,hidalgo,carlos rovirosa,42082.0,"Carlos Rovirosa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-63ce2f7e9b9f-3712-3042b34e-a452-4ec7
76,S3,9000000,9000000,451083,2024-11-05,Casa residencial en Avenida Revolución Pachuca,180,340,50000.0,26470.58823529412,2023-04-24,434,14,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,,pachuca de soto centro,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto Centro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7c846be945db-2173-3e4ab9ee-bc1a-327b
77,S3,9000000,9000000,451083,2024-11-05,"#casa de 3 Pisos, 4 Recamaras, Residencial Valle de San Javier, Pachuca Hidalgo",500,650,18000.0,13846.153846153846,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-43897b08e00b-d9fe-e468893a-c01a-4eb3
78,S3,8900000,8900000,446071,2024-11-05,VENYA DE CASA EN ZONA PLATEADA PACHUCA HIDALGO,283,400,31448.763250883392,22250.0,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-46ac76e40b71-c227-ae0be289-beb6-4fbe
79,S3,8900000,8900000,446071,2024-11-05,Se vende Casa Zona Plateada Pachuca Hidalgo,324,600,27469.135802469136,14833.333333333334,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-31f7c74da6d4-2abd-e74d001f-8141-3720
80,S3,8850000,8850000,443565,2024-11-05,"Casa en Venta en Periodistas, Pachuca, Hidalgo",300,339,29500.0,26106.194690265485,2023-07-12,351,11,2024-07-03,Casa,Venta,1,4,3,0,3.0,No,,periodistas,pachuca de soto,hidalgo,periodistas,42060.0,"Periodistas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-77939a9ab850-b5b7-da3c0f0d-bda6-35fe
81,S3,8800000,8800000,441059,2024-11-05,VENTA DE HERMOSA CASA MINIMALISTA EN PRIVADA LOS ANGELES,314,450,28025.47770700637,19555.555555555555,2023-05-29,399,13,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,punta azul,pachuca de soto,hidalgo,punta azul,42039.0,"Fraccionamiento Punta Azul, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4e64ecd70a27-5151-dd933b32-9359-44c3
82,S3,8750000,8750000,438553,2024-11-05,"Casa en Venta Fraccionamiento La Moraleja, Pachuca Hidalgo.",240,426,36458.333333333336,20539.906103286383,2023-12-20,193,6,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-fe4cb719ff9c-129a-84b72e4a-afa1-3930
83,S3,8500000,8500000,426023,2024-11-05,"Casona Hermosa en El Centro de Pachuca, Hidalgo.",160,320,53125.0,26562.5,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,la granada,pachuca de soto,hidalgo,la granada,42004.0,"La Granada, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-358985011c7a-2b73-1507caa4-99da-4480
84,S3,8500000,8500000,426023,2024-11-05,Se vende Casa Residencial Jade Pachuca Hidalgo,240,515,35416.666666666664,16504.85436893204,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-290f8a6e2572-e96a-a1007665-81b2-3d13
85,S3,8500000,8500000,426023,2024-11-05,"Atención Pachuca y ciudades vecinas!!! Maravillosa casa en Col. Periodistas. Pachuca, Hgo.",250,300,34000.0,28333.33333333333,2023-12-01,212,7,2024-07-03,Casa,Venta,1,5,1,0,1.0,No,,periodistas,pachuca de soto,hidalgo,periodistas,42060.0,"Periodistas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4981ab0ad36b-2077-10598f3b-8661-484e
86,S3,8500000,8500000,426023,2024-11-05,VTAPTAHIERRAARQJUANREYS (Casa en Venta 3niveles con Roof Garden Puerta de Hierro,268,453,31716.417910447763,18763.79690949228,2023-04-24,434,14,2024-07-03,Casa,Venta,0,4,4,0,4.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-50b371d1f83e-f8b7-1df26f76-a2a1-32c4
87,S3,8500000,8500000,426023,2024-11-05,Casa en Venta. Fracc. Constitución. Pachuca de Soto,300,435,28333.33333333333,19540.22988505747,2023-10-17,256,8,2024-07-03,Casa,Venta,1,5,1,0,1.0,No,fraccionamiento,constitucion,pachuca de soto,hidalgo,constitucion,42080.0,"Fraccionamiento Constitución, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-94a61a34cafe-d63e-758706e3-86c6-4b97
88,S3,8500000,8500000,426023,2024-11-05,"SE VENDE CASA CON 4 RECÁMARAS EN GRAN DIAMENTE, ZP, PACHUCA, HIDALGO",360,650,23611.11111111111,13076.923076923076,2022-11-23,585,19,2024-07-03,Casa,Venta,1,4,6,0,6.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ec8f004d847a-fdad-2c953bc6-8f70-360e
89,S3,8500000,8500000,426023,2024-11-05,"Amplia Casa en Venta en Col. Periodistas-Pachuca, Hgo.",480,416,17708.333333333332,20432.69230769231,2023-11-14,229,7,2024-07-03,Casa,Venta,0,3,1,0,1.0,No,,periodistas,pachuca de soto,hidalgo,periodistas,42060.0,"Periodistas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-bb2ca1f6d2ae-113f-be72027b-ba0d-46fc
90,S3,8499000,8499000,425972,2024-11-05,"Casa en venta Arboledas de San Javier, 2 da, sección Pachuca",546,279,15565.934065934063,30462.36559139785,2023-11-29,214,7,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,frac,c arboledas de san javier,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4eb9eda00001-3838-58c3e3d9-a75e-38cc
91,S3,8400000,8400000,421011,2024-11-05,"Tu caa en Zona plateada, Pachuca. Mina Alsacia",162,405,51851.851851851854,20740.74074074074,2023-10-18,255,8,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-afe7d1e16c34-dd99-53781e5f-b241-47f4
92,,8000000,8000000,400962,2024-11-05,"Casa Residencial en Zona Plateada, 3 Recámaras, en Pachuca de Soto, Hidalgo.",162,304,49382.71604938272,26315.78947368421,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-31dfe15511e9-278-f2e66d32-8ffb-4198
93,,8000000,8000000,400962,2024-11-05,"EN VENTA CASA MODERNA, INCREIBLE DISEÑO Y PROYECTO,, FRACCIONAMIENTO RESIDENCIAL",200,242,40000.0,33057.85123966942,2023-09-21,282,9,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-639156d9783c-5920-9d607029-95bf-1237
94,,8000000,8000000,400962,2024-11-05,LUJOSA CASA EN ZONA PLATEADA,243,400,32921.81069958848,20000.0,2023-12-05,208,6,2024-07-03,Casa,Venta,1,6,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1e932cfd1154-1928-9ff215bb-b430-429a
95,S2,7900000,7900000,395950,2024-11-05,Casa Venta 4 Niveles Residencial Jade Pachuca,204,580,38725.490196078434,13620.689655172411,2023-11-15,228,7,2024-07-03,Casa,Venta,1,6,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-15230bcaef19-12fd-c18445bc-ad69-480a
96,S2,7900000,7900000,395950,2024-11-05,EXCLUSIVA RESIDENCIA!!!,243,400,32510.288065843622,19750.0,2023-04-24,434,14,2024-07-03,Casa,Venta,1,5,6,0,6.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-aadea702abfb-6650-4c585f4b-9e44-3bcf
97,S2,7900000,7900000,395950,2024-11-05,"Venta de casa con alberca en Zona Plateada, Pachuca, Hidalgo. Preventa",500,500,15800.0,15800.0,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,5,0,5.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4aa57bad278b-67f4-321c28df-9fd7-3053
98,S2,7800000,7800000,390938,2024-11-05,HERMOSA CASA EN ARBOLEDAS DE SAN JAVIER,324,373,24074.07407407408,20911.528150134047,2023-11-23,220,7,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,frac,c arboledas de san javier,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-604bc011d2f4-7e77-64b3a79a-a8a7-4c69
99,S2,7795000,7795000,390688,2024-11-05,"VENTA DE CASA EN PACHUCA, HIDALGO",246,290,31686.9918699187,26879.310344827587,2023-09-29,274,9,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1f4b5de8aee8-1eab-a762acb8-98a0-3fa5
100,S2,7650000,7650000,383420,2024-11-05,RESIDENCIA EN JADE,200,620,38250.0,12338.709677419354,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b79469db62a1-5dda-90d693df-8bf3-4075
101,S2,7500000,7500000,375902,2024-11-05,Casa en venta residencial la Moraleja Pachuca,200,450,37500.0,16666.666666666668,2023-11-28,215,7,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-dc40071c8f4e-b7dd-bf299599-820b-3913
102,S2,7500000,7500000,375902,2024-11-05,Lujoso Penthouse en Edificio DIOON Residencial 15 Piso en Zona Plateada,208,208,36057.69230769231,36057.69230769231,2023-04-21,437,14,2024-07-03,Departamento,Venta,1,3,3,0,3.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e217ef6e784d-2133-fa47b0ef-90c8-3b28
103,S2,7500000,7500000,375902,2024-11-05,"CASA USADA EN VENTA, FRACC. REAL DEL VALLE, ACTOPAN, HGO.",360,370,20833.33333333333,20270.27027027027,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,3,0,3.0,No,fraccionamiento,real del valle,pachuca de soto,hidalgo,real del valle,42086.0,"Fraccionamiento Real del Valle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-6209116723ff-16ee-55ac5a49-a9aa-3086
104,S2,7500000,7500000,375902,2024-11-05,"Real del Valle, Casa 2 Pisos 5 Recámaras, Gran Jardín Frente Area Verde.",362,300,20718.232044198896,25000.0,2023-04-20,438,14,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,fraccionamiento,real del valle,pachuca de soto,hidalgo,real del valle,42086.0,"Fraccionamiento Real del Valle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b5cc380e0598-1c25-9f38c19-8acc-3b0e
105,S2,7500000,7500000,375902,2024-11-05,"Se Vende Casa en Fracc. Real del Valle Pachuca , Hgo.",464,464,16163.793103448275,16163.793103448275,2023-09-22,281,9,2024-07-03,Casa,Venta,1,4,6,0,6.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-202bdb1f513c-b8a-78ceca37-ab4c-31c4
106,S2,7300000,7300000,365878,2024-11-05,"EN VENTA PRECIOSA CASA , EN REAL DEL VALLE",236,560,30932.20338983051,13035.714285714286,2023-04-21,437,14,2024-07-03,Casa,Venta,0,4,4,0,4.0,No,fraccionamiento,real del valle,pachuca de soto,hidalgo,real del valle,42086.0,"Fraccionamiento Real del Valle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4737cb77f64a-3188-55b923be-b1ad-3f55
107,S2,7200000,7200000,360866,2024-11-05,SE VENDE CASA DE UNA SOLA PLANTA EN SAN JAVIER,320,450,22500.0,16000.0,2023-11-30,213,7,2024-07-03,Casa,Venta,1,4,4,0,4.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2299a6e2fb1-348f-c468e6b-a1ea-3f98
108,S2,7200000,7200000,360866,2024-11-05,"Casa en venta, Real del Valle , Valle de San Javier. Pachuca",360,370,20000.0,19459.45945945946,2023-12-11,202,6,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3481eb49ad78-f231-dd41664a-82eb-36b4
109,S2,7200000,7200000,360866,2024-11-05,Se VENDE casa en Valle de San Javier,450,450,16000.0,16000.0,2023-11-03,240,8,2024-07-03,Casa,Venta,1,4,5,0,5.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f8f732f74bb1-ad51-3db16ab6-8b54-3ee9
110,S2,7150000,7150000,358360,2024-11-05,"CASA USADA EN VENTA, 4 RECAMARAS, RESIDENCIAL JADE, PACHUCA, HGO,",200,330,35750.0,21666.666666666668,2023-09-18,285,9,2024-07-03,Casa,Venta,1,4,4,0,4.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e8c82b48c2f8-7944-25f5d4e4-b882-3a5e
111,S2,7000000,7000000,350842,2024-11-05,CASA EN VENTA PACHUCA REAL DEL VALLE,236,560,29661.01694915254,12500.0,2023-05-17,411,13,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,fraccionamiento,real del valle,pachuca de soto,hidalgo,real del valle,42086.0,"Fraccionamiento Real del Valle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-884a2285d67f-5890-e728646d-ab10-4ca5
112,S2,7000000,7000000,350842,2024-11-05,CASA EN VENTA RESIDENCIAL LOS ÁNGELES BLVD. RAMÓN G. BONFIL,240,360,29166.666666666668,19444.444444444445,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,parque esmeralda,pachuca de soto,hidalgo,parque esmeralda,42082.0,"Fraccionamiento Parque Esmeralda, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-9710237ad570-b6a7-63013ab9-86ba-1237
113,S2,7000000,7000000,350842,2024-11-05,CASA EN VENTA CALZADA VERACRUZ -PACHUCA DE SOTO,300,250,23333.33333333333,28000.0,2023-10-09,264,8,2024-07-03,Casa,Venta,1,6,1,0,1.0,No,,real de medinas,pachuca de soto,hidalgo,real de medinas,42020.0,"Real de Medinas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c4a9a2d0d2b7-4401-c71d3e2f-8960-4858
114,S2,7000000,7000000,350842,2024-11-05,Casa en VENTA Zona Plateada Pachuca Hidalgo,350,350,20000.0,20000.0,2023-11-28,215,7,2024-07-03,Casa,Venta,1,5,4,0,4.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ce6e4ede11e4-faef-36f9fe26-bc71-399c
