año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,4.0,4.0,1,1395733.73,194
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,4,2,1,1,2.0,1.0,0.0,0.0,1,0.0,195
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,1.0,4.0,2.0,1,616746.25,196
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,2.0,2.0,1,408232.63,197
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,5.0,3.0,1,1053693.27,198
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,6.0,4.0,1,1747673.74,199
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,2.0,2.0,6.0,4.0,2,2135174.13,200
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,1.0,4.0,0.0,1,0.0,201
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,2.0,2.0,0.0,1,0.0,202
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,6.0,3.0,1,755494.18,203
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,1.0,2.0,3.0,1,514820.24,204
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,1.0,4.0,3.0,1,745283.78,205
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,1.0,2.0,1,453874.77,206
2023,9,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,1.0,3.0,2,986322.85,207
